totalTickets,eventdate,distance,atm
26,5/25/2013,1098.53,CA0307
26,5/26/2013,1098.53,CA0307
38,5/29/2013,1098.53,CA0307
24,6/1/2013,1098.53,CA0307
18,6/4/2013,1098.53,CA0307
26,6/7/2013,1098.53,CA0307
38,6/9/2013,1098.53,CA0307
30,6/15/2013,1098.53,CA0307
26,6/20/2013,1098.53,CA0307
36,6/21/2013,1098.53,CA0307
38,6/24/2013,1098.53,CA0307
0,5/14/2013,1098.53,CA0307
48,5/11/2013,1098.53,CA0307
18,5/15/2013,1098.53,CA0307
42,5/16/2013,1098.53,CA0307
18,5/17/2013,1098.53,CA0307
19,5/13/2013,1098.53,CA0307
0,5/11/2013,2561.56,CA0307
24,5/19/2013,1098.53,CA0307
13,5/12/2013,1098.53,CA0307
6,9/28/2013,1098.53,CA0308
8,6/8/2013,2561.56,CA0308
4,5/30/2013,2561.56,CA0308
18,6/5/2013,1098.53,CA0308
54,5/24/2013,1098.53,CA0308
2,5/19/2013,2561.56,CA0308
12,5/31/2013,2618.32,CA0308
5,5/29/2013,2618.32,CA0308
0,5/10/2013,1098.53,CA0308
48,6/2/2013,1098.53,CA0308
40,5/31/2013,1098.53,CA0308
25,6/13/2013,1098.53,CA0308
0,5/8/2013,1098.53,CA0308
0,5/7/2013,1098.53,CA0308
13,5/21/2013,1098.53,CA0308
21,7/25/2013,1098.53,CA0308
46,5/30/2013,1098.53,CA0308
0,5/5/2013,1098.53,CA0308
0,5/4/2013,1098.53,CA0308
0,4/30/2013,1098.53,CA0308
0,5/3/2013,1098.53,CA0308
16,6/23/2013,1098.53,CA0308
14,5/25/2013,2561.56,CA0308
70,5/23/2013,1098.53,CA0308
53,6/14/2013,1098.53,CA0308
31,5/17/2013,1098.53,CA0308
51,6/26/2013,1098.53,CA0308
40,6/28/2013,1098.53,CA0308
26,6/29/2013,1098.53,CA0308
44,7/26/2013,1098.53,CA0308
52,8/2/2013,1098.53,CA0308
48,5/22/2013,1098.53,CA0308
26,8/21/2013,1098.53,CA0308
36,9/28/2013,1098.53,CA0308
68,7/13/2013,1098.53,CA0308
26,5/25/2013,1098.53,CA0308
26,5/26/2013,1098.53,CA0308
38,5/29/2013,1098.53,CA0308
24,6/1/2013,1098.53,CA0308
18,6/4/2013,1098.53,CA0308
26,6/7/2013,1098.53,CA0308
38,6/9/2013,1098.53,CA0308
30,6/15/2013,1098.53,CA0308
26,6/20/2013,1098.53,CA0308
36,6/21/2013,1098.53,CA0308
38,6/24/2013,1098.53,CA0308
0,5/14/2013,1098.53,CA0308
48,5/11/2013,1098.53,CA0308
18,5/15/2013,1098.53,CA0308
42,5/16/2013,1098.53,CA0308
18,5/17/2013,1098.53,CA0308
19,5/13/2013,1098.53,CA0308
0,5/11/2013,2561.56,CA0308
24,5/19/2013,1098.53,CA0308
13,5/12/2013,1098.53,CA0308
6,9/28/2013,1098.53,CA0309
8,6/8/2013,2561.56,CA0309
4,5/30/2013,2561.56,CA0309
18,6/5/2013,1098.53,CA0309
54,5/24/2013,1098.53,CA0309
2,5/19/2013,2561.56,CA0309
12,5/31/2013,2618.32,CA0309
5,5/29/2013,2618.32,CA0309
0,5/10/2013,1098.53,CA0309
48,6/2/2013,1098.53,CA0309
40,5/31/2013,1098.53,CA0309
25,6/13/2013,1098.53,CA0309
0,5/8/2013,1098.53,CA0309
0,5/7/2013,1098.53,CA0309
13,5/21/2013,1098.53,CA0309
21,7/25/2013,1098.53,CA0309
46,5/30/2013,1098.53,CA0309
0,5/5/2013,1098.53,CA0309
0,5/4/2013,1098.53,CA0309
0,4/30/2013,1098.53,CA0309
0,5/3/2013,1098.53,CA0309
16,6/23/2013,1098.53,CA0309
14,5/25/2013,2561.56,CA0309
70,5/23/2013,1098.53,CA0309
53,6/14/2013,1098.53,CA0309
31,5/17/2013,1098.53,CA0309
51,6/26/2013,1098.53,CA0309
40,6/28/2013,1098.53,CA0309
26,6/29/2013,1098.53,CA0309
44,7/26/2013,1098.53,CA0309
52,8/2/2013,1098.53,CA0309
48,5/22/2013,1098.53,CA0309
26,8/21/2013,1098.53,CA0309
36,9/28/2013,1098.53,CA0309
68,7/13/2013,1098.53,CA0309
26,5/25/2013,1098.53,CA0309
26,5/26/2013,1098.53,CA0309
38,5/29/2013,1098.53,CA0309
24,6/1/2013,1098.53,CA0309
18,6/4/2013,1098.53,CA0309
26,6/7/2013,1098.53,CA0309
38,6/9/2013,1098.53,CA0309
30,6/15/2013,1098.53,CA0309
26,6/20/2013,1098.53,CA0309
36,6/21/2013,1098.53,CA0309
38,6/24/2013,1098.53,CA0309
0,5/14/2013,1098.53,CA0309
48,5/11/2013,1098.53,CA0309
18,5/15/2013,1098.53,CA0309
42,5/16/2013,1098.53,CA0309
18,5/17/2013,1098.53,CA0309
19,5/13/2013,1098.53,CA0309
0,5/11/2013,2561.56,CA0309
24,5/19/2013,1098.53,CA0309
13,5/12/2013,1098.53,CA0309
2,5/25/2013,1911.07,CA0310
0,5/24/2013,1911.07,CA0310
0,5/24/2013,1911.07,CA0310
0,5/26/2013,1911.07,CA0310
4,5/19/2013,503.07,CA0350
28,6/22/2013,503.07,CA0350
20,6/16/2013,503.07,CA0350
34,7/20/2013,503.07,CA0350
0,5/10/2013,503.07,CA0350
0,5/15/2013,503.07,CA0350
0,5/9/2013,503.07,CA0350
24,6/29/2013,503.07,CA0350
0,5/5/2013,503.07,CA0350
6,5/25/2013,503.07,CA0350
24,5/24/2013,503.07,CA0350
0,5/2/2013,503.07,CA0350
0,5/3/2013,503.07,CA0350
14,6/5/2013,503.07,CA0350
61,6/2/2013,503.07,CA0350
0,4/19/2013,503.07,CA0350
0,4/18/2013,503.07,CA0350
0,4/17/2013,503.07,CA0350
0,4/16/2013,503.07,CA0350
0,5/6/2013,503.07,CA0350
22,5/26/2013,503.07,CA0350
30,5/27/2013,503.07,CA0350
32,7/21/2013,503.07,CA0350
0,7/16/2013,503.07,CA0350
61,6/8/2013,503.07,CA0350
80,6/7/2013,503.07,CA0350
0,5/12/2013,503.07,CA0350
50,5/17/2013,503.07,CA0350
21,5/11/2013,503.07,CA0350
4,5/19/2013,503.07,CA0351
28,6/22/2013,503.07,CA0351
20,6/16/2013,503.07,CA0351
34,7/20/2013,503.07,CA0351
0,5/10/2013,503.07,CA0351
0,5/15/2013,503.07,CA0351
0,5/9/2013,503.07,CA0351
24,6/29/2013,503.07,CA0351
0,5/5/2013,503.07,CA0351
6,5/25/2013,503.07,CA0351
24,5/24/2013,503.07,CA0351
0,5/2/2013,503.07,CA0351
0,5/3/2013,503.07,CA0351
14,6/5/2013,503.07,CA0351
61,6/2/2013,503.07,CA0351
0,4/19/2013,503.07,CA0351
0,4/18/2013,503.07,CA0351
0,4/17/2013,503.07,CA0351
0,4/16/2013,503.07,CA0351
0,5/6/2013,503.07,CA0351
22,5/26/2013,503.07,CA0351
30,5/27/2013,503.07,CA0351
32,7/21/2013,503.07,CA0351
0,7/16/2013,503.07,CA0351
61,6/8/2013,503.07,CA0351
80,6/7/2013,503.07,CA0351
0,5/12/2013,503.07,CA0351
50,5/17/2013,503.07,CA0351
21,5/11/2013,503.07,CA0351
4,5/19/2013,503.07,CA0352
28,6/22/2013,503.07,CA0352
20,6/16/2013,503.07,CA0352
34,7/20/2013,503.07,CA0352
0,5/10/2013,503.07,CA0352
0,5/15/2013,503.07,CA0352
0,5/9/2013,503.07,CA0352
24,6/29/2013,503.07,CA0352
0,5/5/2013,503.07,CA0352
6,5/25/2013,503.07,CA0352
24,5/24/2013,503.07,CA0352
0,5/2/2013,503.07,CA0352
0,5/3/2013,503.07,CA0352
14,6/5/2013,503.07,CA0352
61,6/2/2013,503.07,CA0352
0,4/19/2013,503.07,CA0352
0,4/18/2013,503.07,CA0352
0,4/17/2013,503.07,CA0352
0,4/16/2013,503.07,CA0352
0,5/6/2013,503.07,CA0352
22,5/26/2013,503.07,CA0352
30,5/27/2013,503.07,CA0352
32,7/21/2013,503.07,CA0352
0,7/16/2013,503.07,CA0352
61,6/8/2013,503.07,CA0352
80,6/7/2013,503.07,CA0352
0,5/12/2013,503.07,CA0352
50,5/17/2013,503.07,CA0352
21,5/11/2013,503.07,CA0352
0,5/26/2013,2660.61,CA0387
0,6/1/2013,2660.61,CA0387
10,6/29/2013,2660.61,CA0387
10,6/9/2013,2660.61,CA0387
4,5/19/2013,2660.61,CA0387
0,4/21/2013,2660.61,CA0387
10,9/28/2013,1929.64,CA0387
0,4/13/2013,2660.61,CA0387
0,4/27/2013,2660.61,CA0387
0,5/26/2013,2660.61,CA0387
4,5/13/2013,2660.61,CA0387
1,5/11/2013,2660.61,CA0387
15,5/17/2013,2660.61,CA0387
0,5/26/2013,2660.61,CA0388
0,6/1/2013,2660.61,CA0388
10,6/29/2013,2660.61,CA0388
10,6/9/2013,2660.61,CA0388
4,5/19/2013,2660.61,CA0388
0,4/21/2013,2660.61,CA0388
10,9/28/2013,1929.64,CA0388
0,4/13/2013,2660.61,CA0388
0,4/27/2013,2660.61,CA0388
0,5/26/2013,2660.61,CA0388
4,5/13/2013,2660.61,CA0388
1,5/11/2013,2660.61,CA0388
15,5/17/2013,2660.61,CA0388
82,5/20/2013,2567.24,CA0394
0,9/10/2013,2567.24,CA0394
10,6/1/2013,2567.24,CA0394
81,5/19/2013,486.31,CA0394
0,4/19/2013,2567.24,CA0394
0,5/5/2013,2567.24,CA0394
5,5/19/2013,2567.24,CA0394
4,5/12/2013,486.31,CA0394
22,8/27/2013,2567.24,CA0394
237,10/13/2013,739.36,CA0394
0,5/11/2013,739.36,CA0394
380,6/27/2013,739.36,CA0394
31,5/12/2013,486.31,CA0394
20,8/1/2013,2567.24,CA0394
82,5/20/2013,2567.24,CA0395
0,9/10/2013,2567.24,CA0395
10,6/1/2013,2567.24,CA0395
81,5/19/2013,486.31,CA0395
0,4/19/2013,2567.24,CA0395
0,5/5/2013,2567.24,CA0395
5,5/19/2013,2567.24,CA0395
4,5/12/2013,486.31,CA0395
22,8/27/2013,2567.24,CA0395
237,10/13/2013,739.36,CA0395
0,5/11/2013,739.36,CA0395
380,6/27/2013,739.36,CA0395
31,5/12/2013,486.31,CA0395
20,8/1/2013,2567.24,CA0395
82,5/20/2013,2567.24,CA0396
0,9/10/2013,2567.24,CA0396
10,6/1/2013,2567.24,CA0396
81,5/19/2013,486.31,CA0396
0,4/19/2013,2567.24,CA0396
0,5/5/2013,2567.24,CA0396
5,5/19/2013,2567.24,CA0396
4,5/12/2013,486.31,CA0396
22,8/27/2013,2567.24,CA0396
237,10/13/2013,739.36,CA0396
0,5/11/2013,739.36,CA0396
380,6/27/2013,739.36,CA0396
31,5/12/2013,486.31,CA0396
20,8/1/2013,2567.24,CA0396
0,10/6/2013,408.98,CA0423
0,5/26/2013,1492.92,CA0424
0,6/1/2013,1492.92,CA0424
10,6/29/2013,1492.92,CA0424
10,6/9/2013,1492.92,CA0424
22,5/23/2013,637.44,CA0424
4,5/19/2013,1492.92,CA0424
0,4/21/2013,1492.92,CA0424
79,5/30/2013,637.44,CA0424
0,4/18/2013,1012.42,CA0424
61,6/15/2013,1012.42,CA0424
0,4/16/2013,1012.42,CA0424
14,5/20/2013,637.44,CA0424
0,5/2/2013,637.44,CA0424
14,6/2/2013,1012.42,CA0424
0,4/24/2013,1012.42,CA0424
0,4/28/2013,1012.42,CA0424
0,5/4/2013,1012.42,CA0424
0,4/17/2013,637.44,CA0424
0,5/7/2013,1012.42,CA0424
0,5/5/2013,1012.42,CA0424
0,4/13/2013,2795.4,CA0424
0,4/12/2013,1012.42,CA0424
0,4/27/2013,2795.4,CA0424
0,4/28/2013,2795.4,CA0424
58,6/1/2013,1012.42,CA0424
10,9/28/2013,827.92,CA0424
0,4/13/2013,1492.92,CA0424
0,4/13/2013,1012.42,CA0424
8,6/23/2013,1012.42,CA0424
0,4/27/2013,1492.92,CA0424
0,4/22/2013,637.44,CA0424
0,11/26/2014,1012.42,CA0424
0,5/26/2013,1492.92,CA0424
6,7/29/2013,1012.42,CA0424
0,4/18/2013,637.44,CA0424
0,4/20/2013,1012.42,CA0424
87,8/3/2013,1012.42,CA0424
0,4/17/2013,1012.42,CA0424
84,6/21/2013,1012.42,CA0424
0,5/9/2013,2795.4,CA0424
0,5/9/2013,2795.4,CA0424
0,5/10/2013,2795.4,CA0424
98,8/4/2013,1012.42,CA0424
68,8/10/2013,1012.42,CA0424
0,4/12/2013,1427.83,CA0424
0,4/11/2013,1427.83,CA0424
0,4/10/2013,1427.83,CA0424
0,4/13/2013,1427.83,CA0424
0,4/14/2013,1427.83,CA0424
0,4/13/2013,1427.83,CA0424
0,4/20/2013,1427.83,CA0424
0,4/19/2013,1427.83,CA0424
0,4/26/2013,1427.83,CA0424
0,4/21/2013,1427.83,CA0424
0,4/28/2013,1427.83,CA0424
0,4/27/2013,1427.83,CA0424
0,4/29/2013,1427.83,CA0424
0,4/27/2013,1427.83,CA0424
0,4/15/2013,1427.83,CA0424
0,4/17/2013,1427.83,CA0424
0,4/18/2013,1427.83,CA0424
0,4/20/2013,1427.83,CA0424
0,4/21/2013,1427.83,CA0424
0,4/22/2013,1427.83,CA0424
0,4/24/2013,1427.83,CA0424
0,4/25/2013,1427.83,CA0424
0,4/28/2013,1427.83,CA0424
0,4/14/2013,1427.83,CA0424
49,5/19/2013,1012.42,CA0424
1,6/21/2013,637.44,CA0424
87,8/5/2013,1012.42,CA0424
16,5/11/2013,2795.4,CA0424
0,5/11/2013,2795.4,CA0424
26,5/12/2013,2795.4,CA0424
27,5/13/2013,2795.4,CA0424
33,5/17/2013,637.44,CA0424
4,5/13/2013,1492.92,CA0424
1,5/11/2013,1492.92,CA0424
15,5/17/2013,1492.92,CA0424
18,5/11/2013,1012.42,CA0424
52,6/28/2013,1012.42,CA0424
48,5/12/2013,1012.42,CA0424
26,5/12/2013,2795.4,CA0424
98,5/13/2013,1012.42,CA0424
0,5/26/2013,1492.92,CA0425
0,6/1/2013,1492.92,CA0425
10,6/29/2013,1492.92,CA0425
10,6/9/2013,1492.92,CA0425
22,5/23/2013,637.44,CA0425
4,5/19/2013,1492.92,CA0425
0,4/21/2013,1492.92,CA0425
79,5/30/2013,637.44,CA0425
0,4/18/2013,1012.42,CA0425
61,6/15/2013,1012.42,CA0425
0,4/16/2013,1012.42,CA0425
14,5/20/2013,637.44,CA0425
0,5/2/2013,637.44,CA0425
14,6/2/2013,1012.42,CA0425
0,4/24/2013,1012.42,CA0425
0,4/28/2013,1012.42,CA0425
0,5/4/2013,1012.42,CA0425
0,4/17/2013,637.44,CA0425
0,5/7/2013,1012.42,CA0425
0,5/5/2013,1012.42,CA0425
0,4/13/2013,2795.4,CA0425
0,4/12/2013,1012.42,CA0425
0,4/27/2013,2795.4,CA0425
0,4/28/2013,2795.4,CA0425
58,6/1/2013,1012.42,CA0425
10,9/28/2013,827.92,CA0425
0,4/13/2013,1492.92,CA0425
0,4/13/2013,1012.42,CA0425
8,6/23/2013,1012.42,CA0425
0,4/27/2013,1492.92,CA0425
0,4/22/2013,637.44,CA0425
0,11/26/2014,1012.42,CA0425
0,5/26/2013,1492.92,CA0425
6,7/29/2013,1012.42,CA0425
0,4/18/2013,637.44,CA0425
0,4/20/2013,1012.42,CA0425
87,8/3/2013,1012.42,CA0425
0,4/17/2013,1012.42,CA0425
84,6/21/2013,1012.42,CA0425
0,5/9/2013,2795.4,CA0425
0,5/9/2013,2795.4,CA0425
0,5/10/2013,2795.4,CA0425
98,8/4/2013,1012.42,CA0425
68,8/10/2013,1012.42,CA0425
0,4/12/2013,1427.83,CA0425
0,4/11/2013,1427.83,CA0425
0,4/10/2013,1427.83,CA0425
0,4/13/2013,1427.83,CA0425
0,4/14/2013,1427.83,CA0425
0,4/13/2013,1427.83,CA0425
0,4/20/2013,1427.83,CA0425
0,4/19/2013,1427.83,CA0425
0,4/26/2013,1427.83,CA0425
0,4/21/2013,1427.83,CA0425
0,4/28/2013,1427.83,CA0425
0,4/27/2013,1427.83,CA0425
0,4/29/2013,1427.83,CA0425
0,4/27/2013,1427.83,CA0425
0,4/15/2013,1427.83,CA0425
0,4/17/2013,1427.83,CA0425
0,4/18/2013,1427.83,CA0425
0,4/20/2013,1427.83,CA0425
0,4/21/2013,1427.83,CA0425
0,4/22/2013,1427.83,CA0425
0,4/24/2013,1427.83,CA0425
0,4/25/2013,1427.83,CA0425
0,4/28/2013,1427.83,CA0425
0,4/14/2013,1427.83,CA0425
49,5/19/2013,1012.42,CA0425
1,6/21/2013,637.44,CA0425
87,8/5/2013,1012.42,CA0425
16,5/11/2013,2795.4,CA0425
0,5/11/2013,2795.4,CA0425
26,5/12/2013,2795.4,CA0425
27,5/13/2013,2795.4,CA0425
33,5/17/2013,637.44,CA0425
4,5/13/2013,1492.92,CA0425
1,5/11/2013,1492.92,CA0425
15,5/17/2013,1492.92,CA0425
18,5/11/2013,1012.42,CA0425
52,6/28/2013,1012.42,CA0425
48,5/12/2013,1012.42,CA0425
26,5/12/2013,2795.4,CA0425
98,5/13/2013,1012.42,CA0425
0,5/18/2013,1146.82,CA0426
1,5/31/2013,1443.93,CA0426
6,6/9/2013,1443.93,CA0426
0,5/5/2013,1443.93,CA0426
0,5/20/2013,1443.93,CA0426
0,4/22/2013,1443.93,CA0426
0,4/27/2013,1443.93,CA0426
0,5/2/2013,1443.93,CA0426
0,8/31/2013,2006.64,CA0427
0,11/9/2013,525.29,CA0500
18,6/23/2013,525.29,CA0500
10,7/27/2013,525.29,CA0500
22,6/22/2013,525.29,CA0500
36,6/16/2013,525.29,CA0500
0,4/28/2013,525.29,CA0500
20,5/24/2013,525.29,CA0500
0,4/21/2013,525.29,CA0500
22,5/26/2013,525.29,CA0500
65,5/19/2013,525.29,CA0500
16,5/25/2013,525.29,CA0500
0,5/9/2013,525.29,CA0500
106,6/6/2013,525.29,CA0500
6,9/19/2013,525.29,CA0500
207,6/1/2013,525.29,CA0500
24,5/28/2013,525.29,CA0500
24,7/13/2013,525.29,CA0500
66,8/11/2013,525.29,CA0500
38,9/26/2013,525.29,CA0500
8,5/13/2013,525.29,CA0500
9,5/11/2013,525.29,CA0500
20,6/3/2013,525.29,CA0500
32,6/8/2013,525.29,CA0500
60,6/13/2013,525.29,CA0500
32,6/15/2013,525.29,CA0500
125,5/16/2013,525.29,CA0500
10,5/12/2013,525.29,CA0500
0,11/9/2013,2086.35,CA0501
18,6/23/2013,2086.35,CA0501
10,7/27/2013,2086.35,CA0501
22,6/22/2013,2086.35,CA0501
36,6/16/2013,2086.35,CA0501
0,4/28/2013,2086.35,CA0501
20,5/24/2013,2086.35,CA0501
0,4/21/2013,2086.35,CA0501
22,5/26/2013,2086.35,CA0501
65,5/19/2013,2086.35,CA0501
16,5/25/2013,2086.35,CA0501
0,5/9/2013,2086.35,CA0501
106,6/6/2013,2086.35,CA0501
6,9/19/2013,2086.35,CA0501
207,6/1/2013,2086.35,CA0501
24,5/28/2013,2086.35,CA0501
24,7/13/2013,2086.35,CA0501
66,8/11/2013,2086.35,CA0501
38,9/26/2013,2086.35,CA0501
8,5/13/2013,2086.35,CA0501
9,5/11/2013,2086.35,CA0501
20,6/3/2013,2086.35,CA0501
32,6/8/2013,2086.35,CA0501
60,6/13/2013,2086.35,CA0501
32,6/15/2013,2086.35,CA0501
125,5/16/2013,2086.35,CA0501
10,5/12/2013,2086.35,CA0501
0,11/9/2013,2086.35,CA0502
18,6/23/2013,2086.35,CA0502
10,7/27/2013,2086.35,CA0502
22,6/22/2013,2086.35,CA0502
36,6/16/2013,2086.35,CA0502
0,4/28/2013,2086.35,CA0502
20,5/24/2013,2086.35,CA0502
0,4/21/2013,2086.35,CA0502
22,5/26/2013,2086.35,CA0502
65,5/19/2013,2086.35,CA0502
16,5/25/2013,2086.35,CA0502
0,5/9/2013,2086.35,CA0502
106,6/6/2013,2086.35,CA0502
6,9/19/2013,2086.35,CA0502
207,6/1/2013,2086.35,CA0502
24,5/28/2013,2086.35,CA0502
24,7/13/2013,2086.35,CA0502
66,8/11/2013,2086.35,CA0502
38,9/26/2013,2086.35,CA0502
8,5/13/2013,2086.35,CA0502
9,5/11/2013,2086.35,CA0502
20,6/3/2013,2086.35,CA0502
32,6/8/2013,2086.35,CA0502
60,6/13/2013,2086.35,CA0502
32,6/15/2013,2086.35,CA0502
125,5/16/2013,2086.35,CA0502
10,5/12/2013,2086.35,CA0502
0,11/9/2013,2086.35,CA0503
18,6/23/2013,2086.35,CA0503
10,7/27/2013,2086.35,CA0503
22,6/22/2013,2086.35,CA0503
36,6/16/2013,2086.35,CA0503
0,4/28/2013,2086.35,CA0503
20,5/24/2013,2086.35,CA0503
0,4/21/2013,2086.35,CA0503
22,5/26/2013,2086.35,CA0503
65,5/19/2013,2086.35,CA0503
16,5/25/2013,2086.35,CA0503
0,5/9/2013,2086.35,CA0503
106,6/6/2013,2086.35,CA0503
6,9/19/2013,2086.35,CA0503
207,6/1/2013,2086.35,CA0503
24,5/28/2013,2086.35,CA0503
24,7/13/2013,2086.35,CA0503
66,8/11/2013,2086.35,CA0503
38,9/26/2013,2086.35,CA0503
8,5/13/2013,2086.35,CA0503
9,5/11/2013,2086.35,CA0503
20,6/3/2013,2086.35,CA0503
32,6/8/2013,2086.35,CA0503
60,6/13/2013,2086.35,CA0503
32,6/15/2013,2086.35,CA0503
125,5/16/2013,2086.35,CA0503
10,5/12/2013,2086.35,CA0503
0,11/9/2013,2086.35,CA0504
18,6/23/2013,2086.35,CA0504
10,7/27/2013,2086.35,CA0504
22,6/22/2013,2086.35,CA0504
36,6/16/2013,2086.35,CA0504
0,4/28/2013,2086.35,CA0504
20,5/24/2013,2086.35,CA0504
0,4/21/2013,2086.35,CA0504
22,5/26/2013,2086.35,CA0504
65,5/19/2013,2086.35,CA0504
16,5/25/2013,2086.35,CA0504
0,5/9/2013,2086.35,CA0504
106,6/6/2013,2086.35,CA0504
6,9/19/2013,2086.35,CA0504
207,6/1/2013,2086.35,CA0504
24,5/28/2013,2086.35,CA0504
24,7/13/2013,2086.35,CA0504
66,8/11/2013,2086.35,CA0504
38,9/26/2013,2086.35,CA0504
8,5/13/2013,2086.35,CA0504
9,5/11/2013,2086.35,CA0504
20,6/3/2013,2086.35,CA0504
32,6/8/2013,2086.35,CA0504
60,6/13/2013,2086.35,CA0504
32,6/15/2013,2086.35,CA0504
125,5/16/2013,2086.35,CA0504
10,5/12/2013,2086.35,CA0504
0,11/9/2013,2086.35,CA0506
18,6/23/2013,2086.35,CA0506
10,7/27/2013,2086.35,CA0506
22,6/22/2013,2086.35,CA0506
36,6/16/2013,2086.35,CA0506
0,4/28/2013,2086.35,CA0506
20,5/24/2013,2086.35,CA0506
0,4/21/2013,2086.35,CA0506
22,5/26/2013,2086.35,CA0506
65,5/19/2013,2086.35,CA0506
16,5/25/2013,2086.35,CA0506
0,5/9/2013,2086.35,CA0506
106,6/6/2013,2086.35,CA0506
6,9/19/2013,2086.35,CA0506
207,6/1/2013,2086.35,CA0506
24,5/28/2013,2086.35,CA0506
24,7/13/2013,2086.35,CA0506
66,8/11/2013,2086.35,CA0506
38,9/26/2013,2086.35,CA0506
8,5/13/2013,2086.35,CA0506
9,5/11/2013,2086.35,CA0506
20,6/3/2013,2086.35,CA0506
32,6/8/2013,2086.35,CA0506
60,6/13/2013,2086.35,CA0506
32,6/15/2013,2086.35,CA0506
125,5/16/2013,2086.35,CA0506
10,5/12/2013,2086.35,CA0506
0,11/9/2013,387.72,CA0507
18,6/23/2013,387.72,CA0507
10,7/27/2013,387.72,CA0507
22,6/22/2013,387.72,CA0507
36,6/16/2013,387.72,CA0507
0,4/28/2013,387.72,CA0507
20,5/24/2013,387.72,CA0507
0,4/21/2013,387.72,CA0507
22,5/26/2013,387.72,CA0507
65,5/19/2013,387.72,CA0507
16,5/25/2013,387.72,CA0507
0,5/9/2013,387.72,CA0507
106,6/6/2013,387.72,CA0507
6,9/19/2013,387.72,CA0507
207,6/1/2013,387.72,CA0507
24,5/28/2013,387.72,CA0507
24,7/13/2013,387.72,CA0507
66,8/11/2013,387.72,CA0507
38,9/26/2013,387.72,CA0507
8,5/13/2013,387.72,CA0507
9,5/11/2013,387.72,CA0507
20,6/3/2013,387.72,CA0507
32,6/8/2013,387.72,CA0507
60,6/13/2013,387.72,CA0507
32,6/15/2013,387.72,CA0507
125,5/16/2013,387.72,CA0507
10,5/12/2013,387.72,CA0507
0,11/9/2013,387.72,CA0508
18,6/23/2013,387.72,CA0508
10,7/27/2013,387.72,CA0508
22,6/22/2013,387.72,CA0508
36,6/16/2013,387.72,CA0508
0,4/28/2013,387.72,CA0508
20,5/24/2013,387.72,CA0508
0,4/21/2013,387.72,CA0508
22,5/26/2013,387.72,CA0508
65,5/19/2013,387.72,CA0508
16,5/25/2013,387.72,CA0508
0,5/9/2013,387.72,CA0508
106,6/6/2013,387.72,CA0508
6,9/19/2013,387.72,CA0508
207,6/1/2013,387.72,CA0508
24,5/28/2013,387.72,CA0508
24,7/13/2013,387.72,CA0508
66,8/11/2013,387.72,CA0508
38,9/26/2013,387.72,CA0508
8,5/13/2013,387.72,CA0508
9,5/11/2013,387.72,CA0508
20,6/3/2013,387.72,CA0508
32,6/8/2013,387.72,CA0508
60,6/13/2013,387.72,CA0508
32,6/15/2013,387.72,CA0508
125,5/16/2013,387.72,CA0508
10,5/12/2013,387.72,CA0508
0,11/9/2013,387.72,CA0509
18,6/23/2013,387.72,CA0509
10,7/27/2013,387.72,CA0509
22,6/22/2013,387.72,CA0509
36,6/16/2013,387.72,CA0509
0,4/28/2013,387.72,CA0509
20,5/24/2013,387.72,CA0509
0,4/21/2013,387.72,CA0509
22,5/26/2013,387.72,CA0509
65,5/19/2013,387.72,CA0509
16,5/25/2013,387.72,CA0509
0,5/9/2013,387.72,CA0509
106,6/6/2013,387.72,CA0509
6,9/19/2013,387.72,CA0509
207,6/1/2013,387.72,CA0509
24,5/28/2013,387.72,CA0509
24,7/13/2013,387.72,CA0509
66,8/11/2013,387.72,CA0509
38,9/26/2013,387.72,CA0509
8,5/13/2013,387.72,CA0509
9,5/11/2013,387.72,CA0509
20,6/3/2013,387.72,CA0509
32,6/8/2013,387.72,CA0509
60,6/13/2013,387.72,CA0509
32,6/15/2013,387.72,CA0509
125,5/16/2013,387.72,CA0509
10,5/12/2013,387.72,CA0509
0,11/9/2013,387.72,CA0510
18,6/23/2013,387.72,CA0510
10,7/27/2013,387.72,CA0510
22,6/22/2013,387.72,CA0510
36,6/16/2013,387.72,CA0510
0,4/28/2013,387.72,CA0510
20,5/24/2013,387.72,CA0510
0,4/21/2013,387.72,CA0510
22,5/26/2013,387.72,CA0510
65,5/19/2013,387.72,CA0510
16,5/25/2013,387.72,CA0510
0,5/9/2013,387.72,CA0510
106,6/6/2013,387.72,CA0510
6,9/19/2013,387.72,CA0510
207,6/1/2013,387.72,CA0510
24,5/28/2013,387.72,CA0510
24,7/13/2013,387.72,CA0510
66,8/11/2013,387.72,CA0510
38,9/26/2013,387.72,CA0510
8,5/13/2013,387.72,CA0510
9,5/11/2013,387.72,CA0510
20,6/3/2013,387.72,CA0510
32,6/8/2013,387.72,CA0510
60,6/13/2013,387.72,CA0510
32,6/15/2013,387.72,CA0510
125,5/16/2013,387.72,CA0510
10,5/12/2013,387.72,CA0510
0,11/9/2013,387.72,CA0511
18,6/23/2013,387.72,CA0511
10,7/27/2013,387.72,CA0511
22,6/22/2013,387.72,CA0511
36,6/16/2013,387.72,CA0511
0,4/28/2013,387.72,CA0511
20,5/24/2013,387.72,CA0511
0,4/21/2013,387.72,CA0511
22,5/26/2013,387.72,CA0511
65,5/19/2013,387.72,CA0511
16,5/25/2013,387.72,CA0511
0,5/9/2013,387.72,CA0511
106,6/6/2013,387.72,CA0511
